step,agent_id,x,y,z,vx,vy,vz,speed,u_x,u_y,u_z,is_leader,leader_group,neighbor_count,local_density,scenario_label,near_boundary
0,1,13.538110852240552,14.61548142002848,39.877523188790214,0.4575041397747321,-0.3090757506776851,-0.8337638409238001,1.0,0.4575041397747321,-0.3090757506776851,-0.8337638409238001,0,-1,0,0.0,jamming,0
0,2,4.159333907378536,29.412734136458166,35.750759871147004,-0.43646319937630945,-0.5922921618245364,-0.6772664694427246,0.9999999999999999,-0.4364631993763095,-0.5922921618245365,-0.6772664694427247,0,-1,1,0.000238732414637843,jamming,1
0,3,9.954000495242521,3.5543075871173793,13.977394909055954,0.558946826912349,0.7969762204639694,0.22892651375404935,1.0,0.558946826912349,0.7969762204639694,0.22892651375404935,0,-1,0,0.0,jamming,1
0,4,33.3146444940038,28.391823286762307,6.650955947754216,0.4429937502241714,0.2785401477409056,-0.8521572175125897,1.0,0.4429937502241714,0.2785401477409056,-0.8521572175125897,0,-1,2,0.000477464829275686,jamming,1
0,5,20.69599009525018,33.11371630422503,21.10126157518474,-0.9355494449891764,-0.35114862450098894,-0.03797208832165305,0.9999999999999999,-0.9355494449891765,-0.351148624500989,-0.03797208832165306,0,-1,0,0.0,jamming,0
0,6,31.949808632094726,47.60242500430438,34.722120713300015,0.29058866838890807,-0.7693726203794486,0.5688795978187494,1.0,0.29058866838890807,-0.7693726203794486,0.5688795978187494,1,0,1,0.000238732414637843,jamming,1
0,7,19.388453402446764,8.60272976780448,17.91882843654127,-0.19278825155454135,-0.7598987182004237,0.6207951579546156,1.0,-0.19278825155454135,-0.7598987182004237,0.6207951579546156,0,-1,0,0.0,jamming,1
0,8,25.56300837479042,43.59920842745997,38.50273206650197,0.00970969631156869,-0.9612620475689893,-0.2754650571324999,1.0,0.00970969631156869,-0.9612620475689893,-0.2754650571324999,0,-1,3,0.000716197243913529,jamming,1
0,9,16.54127574690861,45.709089049235786,24.134012724307162,0.6339457161398901,-0.501755776105418,0.5885184535192857,1.0,0.6339457161398901,-0.501755776105418,0.5885184535192857,1,0,2,0.000477464829275686,jamming,1
0,10,34.863655592254375,6.062564570154667,5.917135260529875,0.17571348214287663,0.7021991474752647,0.6899573388828011,0.9999999999999999,0.17571348214287666,0.7021991474752648,0.6899573388828012,0,-1,1,0.000238732414637843,jamming,1
0,11,9.988195300210677,44.573292850533306,34.92086657807145,-0.1071770762618402,0.35080916611863094,0.930293503842263,1.0,-0.1071770762618402,0.35080916611863094,0.930293503842263,0,-1,2,0.000477464829275686,jamming,1
0,12,41.5734957811664,32.65548127562346,20.47817978469535,-0.8883203995553283,0.4336678153475848,0.15105990091852586,0.9999999999999999,-0.8883203995553284,0.43366781534758486,0.1510599009185259,0,-1,0,0.0,jamming,1
0,13,25.989622532129115,30.289267865741806,43.876203651672824,0.160712825879279,0.6170919779464976,0.7703044062914193,1.0,0.160712825879279,0.6170919779464976,0.7703044062914193,0,-1,1,0.000238732414637843,jamming,1
0,14,21.53561010917118,44.00800492694823,29.98190589561616,-0.3736981987850682,-0.6040005713839159,-0.7039410245132036,1.0,-0.3736981987850682,-0.6040005713839159,-0.7039410245132036,0,-1,3,0.000716197243913529,jamming,1
0,15,42.45818292772533,25.035694531822212,34.66455745596619,0.9903766373962606,0.13289178595981815,0.03865086446751073,1.0,0.9903766373962606,0.13289178595981815,0.03865086446751073,1,1,1,0.000238732414637843,jamming,1
0,16,17.23498632405779,27.100333076447424,10.811243020850126,0.2837175915922886,0.9589078802592276,7.346989940304158e-05,0.9999999999999999,0.28371759159228865,0.9589078802592277,7.34698994030416e-05,0,-1,1,0.000238732414637843,jamming,0
0,17,4.212874682740968,1.5780027336167886,34.65052157469601,-0.822305418182874,-0.3522037624316537,-0.4469522446034655,1.0,-0.822305418182874,-0.3522037624316537,-0.4469522446034655,0,-1,2,0.000477464829275686,jamming,1
0,18,22.695008981111755,43.92980395120695,41.497763899434766,-0.12652206296604576,-0.9569034034518259,-0.2613963351792221,1.0,-0.12652206296604576,-0.9569034034518259,-0.2613963351792221,1,0,2,0.000477464829275686,jamming,1
0,19,18.350309818133642,48.29285689740752,29.432715736411488,-0.9044469059071844,-0.39108158785362723,-0.1703848175067439,0.9999999999999999,-0.9044469059071845,-0.3910815878536273,-0.17038481750674392,0,-1,2,0.000477464829275686,jamming,1
0,20,38.06223675454958,20.8055270459308,8.943936065440514,-0.23192895621532889,0.4458091219504513,-0.8645595329730832,1.0,-0.23192895621532889,0.4458091219504513,-0.8645595329730832,1,1,1,0.000238732414637843,jamming,1
0,21,7.859613310525092,8.395494516467972,30.028314818799117,-0.7292374435666346,-0.6648167950813699,-0.16196104432281036,1.0,-0.7292374435666346,-0.6648167950813699,-0.16196104432281036,0,-1,1,0.000238732414637843,jamming,1
0,22,4.901852613764713,0.8102733063808247,40.99175737296238,-0.7297901418012002,-0.18526413549025017,-0.6580908364586415,1.0,-0.7297901418012002,-0.18526413549025017,-0.6580908364586415,0,-1,1,0.000238732414637843,jamming,1
0,23,5.262176574899937,22.88546952935769,25.312649602367546,0.29162067826789667,0.3562427517695802,0.8877209481690793,1.0,0.29162067826789667,0.3562427517695802,0.8877209481690793,0,-1,2,0.000477464829275686,jamming,1
