sweep,condition,seed,git_commit,timestamp,phi_spectral_mean,phi_norm_mean,polarization_mean,milling_score_mean,angular_momentum_norm_mean,local_density_mean,LCC_fraction_mean,snap_TP_0_mean,snap_MP_0_mean,snap_B_base_0_mean,snap_B_prev_0_mean,snap_TP_1_mean,snap_MP_1_mean,snap_B_base_1_mean,snap_B_prev_1_mean,snap_TP_2_mean,snap_MP_2_mean,snap_B_base_2_mean,snap_B_prev_2_mean,traj_TP_0_mean,traj_MP_0_mean,traj_B_base_0_mean,traj_B_prev_0_mean,traj_TP_1_mean,traj_MP_1_mean,traj_B_base_1_mean,traj_B_prev_1_mean,traj_TP_2_mean,traj_MP_2_mean,traj_B_base_2_mean,traj_B_prev_2_mean,phi_spectral_ci_lo,phi_norm_ci_lo,polarization_ci_lo,milling_score_ci_lo,angular_momentum_norm_ci_lo,local_density_ci_lo,LCC_fraction_ci_lo,snap_TP_0_ci_lo,snap_MP_0_ci_lo,snap_B_base_0_ci_lo,snap_B_prev_0_ci_lo,snap_TP_1_ci_lo,snap_MP_1_ci_lo,snap_B_base_1_ci_lo,snap_B_prev_1_ci_lo,snap_TP_2_ci_lo,snap_MP_2_ci_lo,snap_B_base_2_ci_lo,snap_B_prev_2_ci_lo,traj_TP_0_ci_lo,traj_MP_0_ci_lo,traj_B_base_0_ci_lo,traj_B_prev_0_ci_lo,traj_TP_1_ci_lo,traj_MP_1_ci_lo,traj_B_base_1_ci_lo,traj_B_prev_1_ci_lo,traj_TP_2_ci_lo,traj_MP_2_ci_lo,traj_B_base_2_ci_lo,traj_B_prev_2_ci_lo,phi_spectral_ci_hi,phi_norm_ci_hi,polarization_ci_hi,milling_score_ci_hi,angular_momentum_norm_ci_hi,local_density_ci_hi,LCC_fraction_ci_hi,snap_TP_0_ci_hi,snap_MP_0_ci_hi,snap_B_base_0_ci_hi,snap_B_prev_0_ci_hi,snap_TP_1_ci_hi,snap_MP_1_ci_hi,snap_B_base_1_ci_hi,snap_B_prev_1_ci_hi,snap_TP_2_ci_hi,snap_MP_2_ci_hi,snap_B_base_2_ci_hi,snap_B_prev_2_ci_hi,traj_TP_0_ci_hi,traj_MP_0_ci_hi,traj_B_base_0_ci_hi,traj_B_prev_0_ci_hi,traj_TP_1_ci_hi,traj_MP_1_ci_hi,traj_B_base_1_ci_hi,traj_B_prev_1_ci_hi,traj_TP_2_ci_hi,traj_MP_2_ci_hi,traj_B_base_2_ci_hi,traj_B_prev_2_ci_hi,phi_saturation_ratio
sensitivity,gaussian_vxvyvz,0,945051549759ea6236a169153311776e3155de00,2026-04-21T17:49:05.542893+00:00,313.6790783898815,0.8861918082348279,0.6136631833161388,0.7744011474044129,17.68029983637868,0.005199524606662912,0.7250000000000003,99.30045603095523,39.998589854086596,15.866580932371077,4.751519680023193,1.4565524016657183,0.38293206691741943,1.2357444763183594,0.13321068017713486,0.19332809986606722,0.15076887607574463,0.07538443803787231,0.06605409422228413,213.7296059246986,14.901726691953597,5.3372076557528585,2.566724008129489,4.244835695912761,0.8599518537521362,0.9604569711992818,0.4373661894952097,0.750496418245377,0.15227848483670142,0.3731984015434019,0.08886841804750505,224.1544498652344,0.669969437945891,0.5974764086509017,0.7546593672709043,16.904560078459284,0.005147619559093267,0.7250000000000002,94.48864096976637,37.15715144680392,14.08582335056797,4.145121366362417,1.292573739299851,0.3311628249383742,1.2357444763183594,0.11142320565639004,0.14154302747018876,0.10828592883002373,0.05414296441501187,0.05301256944094935,175.7472529209429,14.579528121794423,5.007687547129969,2.042010091197106,2.951533436967481,0.6961182278971518,0.9028980285890641,0.3527612852473413,0.3121937740233637,0.08560049995299308,0.35420329301587994,0.05423944592475891,415.14936350742323,1.134506316280252,0.630903686811393,0.793274517950878,18.403166282063957,0.005265821223917798,0.7250000000000002,104.26482223339318,43.069821791495045,17.68412220554967,5.357296345695373,1.6175906197678658,0.4353737386003617,1.2357444763183594,0.15775604887354758,0.24756372647900735,0.195706689069348,0.097853344534674,0.08134719638093825,257.662404606275,15.235800870772332,5.643944195009047,3.134142484395735,5.765164883290567,1.022115229695074,1.0085318642277872,0.5026793944258844,1.2634631153075924,0.22831413015242547,0.38844185490762034,0.12710725703547077,0.24023333352531304
sensitivity,gaussian_vxvyvz,1,945051549759ea6236a169153311776e3155de00,2026-04-21T17:49:17.767818+00:00,471.87544588902233,1.3244604427562134,0.8052392064427142,0.8586945257824075,18.156061168876796,0.006420130713262204,0.8249999999999997,104.84754204353497,43.624335381292525,19.53508807766822,3.986365164479902,1.3223385330169433,0.388637492733617,1.9572534561157227,0.16243927324971846,0.18130713124429026,0.1260556367135817,0.06302781835679085,0.06833241831871771,183.9710770576231,14.268144638307634,5.540485289789015,2.788835394767023,3.4639646276350944,0.7348708875717656,0.7895590874456591,0.3924472447364561,0.2771424247372535,0.06245515423436319,0.23185416190854966,0.047104616318979574,399.5969842613893,1.1373908225470224,0.7850326363178588,0.8372414127921631,16.474823847801527,0.006413352830474042,0.8249999999999995,100.05059074914203,41.36875131668583,17.76802824697187,3.302384590333508,1.1934819990588774,0.3554810437463945,1.9572534561157227,0.14310008167259156,0.13672610184838696,0.09608283571658595,0.048041417858292974,0.056742341576084016,158.5139684736248,13.953215837478638,5.353970465737005,2.2375142587769417,2.338546493361073,0.5659163559636762,0.7667983531951904,0.3163376966791768,0.027176336896034978,0.02197735886419973,0.2297377586364746,0.022665467185358848,546.0679932517381,1.5059168297970407,0.823384294677777,0.8799414898151273,19.755918311423034,0.006426293475030395,0.8249999999999995,110.17119142259621,45.80754249941918,21.320566888009346,4.673711342965403,1.466404929901323,0.42482936324611786,1.9572534561157227,0.18150634741590868,0.23064379528645546,0.15738824144486457,0.07869412072243229,0.08016532101938802,219.75710123969662,14.598134618420755,5.701603098069468,3.4140624771195074,4.865948723593066,0.897201476174016,0.8058757781982422,0.4655767841685203,0.6388554584595463,0.11470376464628403,0.23608696845269972,0.07836523373280803,0.3590413997614208
sensitivity,gaussian_vxvyvz,2,945051549759ea6236a169153311776e3155de00,2026-04-21T17:49:30.035746+00:00,250.28165410688527,0.6862228284382315,0.6366434795571374,0.8310768057035886,14.120353950207717,0.003711480437826895,0.5749999999999998,118.6409335523363,35.9324523556617,12.642092766300324,4.195060083943028,1.4019558218217665,0.40414548304773146,1.5664043426513672,0.15527356440021145,0.134413234649166,0.09219251140471428,0.04609625570235714,0.05246515812412385,210.61558721526976,14.85652966653147,5.387623433143862,3.2641435861587524,3.17323140944204,0.9136272938020767,0.9229512829934398,0.47925665301661335,0.1624126741963048,0.11224074517526934,0.6096811294555664,0.08296600464851625,186.74498912092446,0.5287416586496826,0.6027032296558401,0.8171299617758161,13.000392036072242,0.0037038275237286245,0.5749999999999996,110.58438637210357,33.13538030501335,12.128809146727287,3.6514354974992815,1.2572479297076502,0.36029943112404117,1.5664043426513672,0.13666897493024024,0.09743037377634357,0.0707951130405549,0.03539755652027745,0.04341452544735324,187.46238930388805,14.483018156020872,5.0103584789460704,2.687176099227321,2.532294242420504,0.7426654854128437,0.8951625054882418,0.40573480975243353,0.08020068560877154,0.05079138586598058,0.6096811294555664,0.04591120500718394,313.7827843183286,0.8423962309332906,0.6665181311168906,0.8447722585578955,15.309673955169728,0.003720712066280025,0.5749999999999996,127.52541405920299,38.790950264469274,13.234395360177563,4.782902665292063,1.534429351168294,0.4485093578215568,1.5664043426513672,0.17561201232094917,0.17463694907003832,0.11357751296412559,0.056788756482062795,0.061202896987238235,239.00642565743576,15.218082325689254,5.69299199311964,3.8177411451455083,3.7520437603996646,1.066007246317402,0.9442082066689769,0.5502611769783881,0.2562936575182022,0.1805668484780096,0.6096811294555664,0.12595227283816182,0.1860247365017411
sensitivity,gaussian_vxvyvz,3,945051549759ea6236a169153311776e3155de00,2026-04-21T17:49:42.067876+00:00,222.17549135609835,0.568184042967667,0.6253600240024181,0.8127242866839388,19.295692476661173,0.004046514428111431,0.5500000000000002,99.24221772267934,36.30862998962402,13.84083338706724,2.8373493917526735,1.2321715835602052,0.34290424854524676,0.4267711639404297,0.1378317456091604,0.13892480634873913,0.12097521751157699,0.06048760875578849,0.06464988185513404,200.93865380171806,14.722912603808988,4.708966901225429,3.5594041424412883,2.324788220467106,0.7412451428751792,1.401165562291299,0.40152141355699106,0.10712956613109957,0.07505836025361091,0.40438873537125125,0.0567230639919158,182.4914827774295,0.46439211141632203,0.5822712393461135,0.7893857385683073,18.615062624593424,0.004046514428111433,0.5500000000000003,95.82865608883722,34.14226017613565,12.478981363388801,2.3478173353979663,1.067601663643314,0.29941001255666055,0.4267711639404297,0.1206990823149681,0.08865139292132469,0.07779195597094875,0.038895977985474374,0.0471087061589764,174.70620836399254,14.285737813672712,4.3582653053345215,2.892967095298152,1.6735675621417263,0.5812502041939765,1.3783447104115638,0.3363889334663268,0.052343220480026736,0.0368590033823444,0.4038161923808436,0.03455205444366701,261.2266056143505,0.6684902139667619,0.6675016422963803,0.8338901615896241,19.985475497646505,0.004046514428111433,0.5500000000000003,102.3258694633451,38.44368896484375,15.234070261063113,3.3543158854207684,1.377992210344922,0.3812000620749689,0.4267711639404297,0.15546638417628506,0.19476248641167918,0.1656944772889537,0.08284723864447685,0.08444295006413613,228.93808412734538,15.14118591662376,5.0430658805754875,4.27271929517869,3.0089526057243345,0.8959876348895411,1.4170235049340032,0.467098702538398,0.1677931539473995,0.11740508598666036,0.4046750068664551,0.0823201782280399,0.15402618872080873
sensitivity,gaussian_vxvyvz,4,945051549759ea6236a169153311776e3155de00,2026-04-21T17:49:54.200260+00:00,416.6491587110652,1.1698895160548939,0.6249962353225766,0.7327195403468395,10.611356029790597,0.005802583863913585,0.7693548387096775,63.945075160252955,28.26839925396827,19.59390578731414,4.588000832065459,1.538294941186905,0.39421097693904755,0.21267370062489663,0.15069949242376512,0.12973741562135757,0.1037822961807251,0.05189114809036255,0.052225989680136406,190.4343451492248,13.747150928743425,5.612835668748425,3.164669482938705,3.4213310633936236,0.7561169132109611,0.7902935551058862,0.4464429886110367,0.46770375390206614,0.11585570919898248,0.3046834853387648,0.08156781811867991,323.6432235781899,0.9012757955511581,0.5814644763983352,0.7002258239997835,9.276279550826056,0.005402004348981146,0.7169354838709682,55.783288975771995,20.25645230499006,18.030850751938356,3.4039887408575704,1.3562194766296496,0.35068639968672105,0.19646726207387064,0.13182211080866477,0.07701777969637225,0.059729686283296154,0.029864843141648077,0.034169781304174855,159.3010607357948,12.637821383630074,5.205644849038894,2.4311447758828444,2.4253256607440212,0.6018468999093578,0.7517817112707323,0.3714643688932542,0.12582796937034976,0.05702392439688406,0.3032040596008301,0.04570554898631188,521.2464460972927,1.4756333386182674,0.6682975219520487,0.7688823574684654,12.15462671296492,0.006277170186726074,0.8217741935483873,72.65338294281953,36.7627657906663,21.50299114719514,5.757975939973709,1.7324085942439493,0.4383393602025124,0.22897882043353973,0.17119386450898263,0.1835243822105469,0.15374828182881878,0.07687414091440939,0.07048359936283481,224.45848491715807,14.844964231983308,5.968925837932094,3.9572735563401253,4.56458570207319,0.9176885316448826,0.8231145312709193,0.5187551016769101,0.8600909316732035,0.18260598913315804,0.30764233681463427,0.11610651823782152,0.3171395353540767
sensitivity,histogram_full,0,945051549759ea6236a169153311776e3155de00,2026-04-21T17:46:47.294995+00:00,1336.258509978171,3.6951094229887986,0.6131111776804007,0.775524772929282,17.62200907842492,0.005190018820985227,0.7250000000000002,99.43993258277575,40.156837145487465,14.815689436594646,4.7657151063283285,1.466284660498301,0.3857597867647807,3.0372447967529297,0.13495384653409323,0.19770027399063111,0.15372240940729778,0.07686120470364889,0.0672198494275411,232.86855793595313,25.60024439493815,9.079214636484782,2.9044568022092183,3.6463377038637796,0.9570890267690023,1.2019615173339844,0.5129946708679199,0.2314278761545817,0.09396903514862061,0.6070756912231445,0.06107625166575114,1272.2006379389832,3.67385033710785,0.5991007414158503,0.7610549771434961,17.042846485834705,0.0051471106483276545,0.7250000000000001,93.9370265032413,37.078145664532975,14.44836784998576,4.094184774160385,1.2898134265840056,0.3312166784207026,3.0372447967529297,0.11174859325091045,0.1442731391390165,0.11147487113873163,0.05573743556936581,0.053894376059373215,198.87143204013506,24.77082272052765,8.464464453061423,2.1986250492930415,2.6618856178720796,0.7889078768094381,1.2019615173339844,0.44242667873700464,0.08095202068487803,0.04153763095537822,0.6070756912231445,0.03502283106247584,1395.2819442260168,3.7157061632854163,0.6286634781230191,0.7882193464855034,18.17904138446843,0.005243706756882094,0.7250000000000001,104.89047477974711,43.26635692914327,15.24959802865982,5.400804011821747,1.6458434372146924,0.44023111085096994,3.0372447967529297,0.1600233933329582,0.25300940533479055,0.20152776370445888,0.10076388185222944,0.08267887284358343,271.9386977359155,26.350081370671592,9.602533602714537,3.5817017183701196,4.666582247217496,1.1173628131548563,1.2019615173339844,0.5932418886820475,0.4193590533733368,0.1479224266608556,0.6070756912231445,0.0882826018333435,0.9445520688047162
sensitivity,histogram_full,1,945051549759ea6236a169153311776e3155de00,2026-04-21T17:47:03.901982+00:00,1320.3346262063908,3.6552266183710382,0.8055768852983791,0.8615468838194236,18.03708502511882,0.006419673784554617,0.8249999999999997,104.28940613952776,43.540148162841795,15.526405493418375,4.0529740651448565,1.3363777697086334,0.39317913055419923,1.4635276794433594,0.16547049283981324,0.1831362009048462,0.12700221935908,0.17562103271484375,0.06889355977376302,194.03046198685965,22.383109347025552,9.313700612386068,3.0292708317438763,3.4495598475138345,0.9965558528900147,1.4481353759765625,0.4742527961730957,0.14118687311808267,0.07990516026814778,0.6073026657104492,0.06152693430582682,1246.0922037680705,3.634871655978324,0.7875012768260813,0.8430795561988145,16.475505758858056,0.006412955854406713,0.8249999999999995,99.06492752825531,41.32234885215759,14.37277122735977,3.372869607607524,1.198036918093761,0.35750121623277664,1.4635276794433594,0.14704102098941804,0.1397953420877457,0.0974213402469953,0.17562103271484375,0.05767085452874502,177.3358048318823,21.807616686820985,8.932361245950062,2.4402986401319504,2.51626278758049,0.7577014482021331,1.4464950561523438,0.36828390449285503,0.05615685304005941,0.037997887531916304,0.6073026657104492,0.03624184171358744,1380.0295911941657,3.6734621403824947,0.8236420496779655,0.8793330387406229,19.628342399593674,0.006425848996346583,0.8249999999999995,109.49037763605826,45.64431922594706,16.731736672719318,4.7318293245633445,1.4664864835639793,0.43206437637408573,1.4635276794433594,0.1845664931833744,0.233081475396951,0.15664707869291306,0.17562103271484375,0.0808391660451889,218.23072091410558,22.928789428075156,9.536364246209462,3.6997408401966094,4.354674173593521,1.2615957512458165,1.4489555358886719,0.5869062599539756,0.24427609165509534,0.1311823995908101,0.6073026657104492,0.09116578797499338,0.9343571378029248
sensitivity,histogram_full,2,945051549759ea6236a169153311776e3155de00,2026-04-21T17:47:20.555331+00:00,1373.0479903994828,3.6688336997625886,0.6352415186389428,0.8297943652262806,13.87133253661372,0.003709551582597229,0.5749999999999998,118.39501337831219,35.6576213200887,13.77542069753011,4.167543888092041,1.402042156457901,0.4079188028971354,4.681480407714844,0.1552039623260498,0.1388936758041382,0.09526559511820475,0.04763279755910237,0.053755072752634685,228.05717605352402,24.086943117777505,8.631866963704427,3.518630313873291,2.7364908615748087,0.8598451217015585,1.3149242401123047,0.4436324596405029,0.07942627271016439,0.04117884635925293,0.4305715560913086,0.0368100643157959,1335.9066036956744,3.65316258311034,0.6074328876178098,0.8197755176754473,12.860203060357518,0.003703105608458328,0.5749999999999996,110.20575396696727,32.890864402453104,12.912633078893025,3.569999215602875,1.26212153211236,0.36438607404629386,4.681480407714844,0.13705148895581562,0.09907500723997752,0.07369559307893117,0.036847796539465585,0.044341087341308594,207.72386154343684,23.631924405097962,8.158828171491624,2.7653889844814934,2.1326269060373306,0.6912483692169189,1.3149242401123047,0.36010627945264184,0.014703375498453776,0.011206117073694864,0.4305715560913086,0.01667350649833679,1405.8390689211853,3.6851844627735577,0.6604589228457841,0.8403575077346263,14.931098888813782,0.0037174297522802762,0.5749999999999996,127.778370661363,38.404045289357505,14.661586082776386,4.753690476417541,1.5403958217302958,0.45020704249540966,4.681480407714844,0.17541769683361053,0.1831614589691162,0.11785252650578816,0.05892626325289408,0.0624588597814242,251.16382859130698,24.609306848843893,9.059399749040603,4.281105228066444,3.4279084616899493,1.0260243626435597,1.3149242401123047,0.5246711677312851,0.16023099700609839,0.07568139632542928,0.4305715560913086,0.05837479730447133,0.9378354101373845
sensitivity,histogram_full,3,945051549759ea6236a169153311776e3155de00,2026-04-21T17:47:37.353663+00:00,1371.8991393512076,3.6596532092369802,0.6211223963416047,0.819037186862407,19.4224674053844,0.004046514428111431,0.5500000000000002,99.2163518200318,36.095706621805824,11.780705420176188,2.7957063277562457,1.233342581987381,0.343208901087443,1.3637943267822266,0.13456767002741496,0.1396486520767212,0.12110074361165364,0.06055037180582682,0.06285049120585123,194.1776388367017,23.852302678426106,8.721602328618367,3.251704454421997,1.8936059474945068,0.7756776968638103,1.853158950805664,0.4301444808642069,0.050881234804789226,0.04105379581451416,0.31452083587646484,0.03412281672159831,1342.9738711367577,3.6416998549160557,0.5832490554542035,0.799664624888329,18.816437432017413,0.004046514428111433,0.5500000000000003,95.83673297817508,34.05423392136892,11.733307838439941,2.300588839848836,1.0713574595501025,0.29984953870375947,1.3637943267822266,0.11869609390695889,0.0832188884417216,0.07400707324345908,0.03700353662172954,0.044424945016702015,174.2733697472016,23.168469354311625,8.400017003218334,2.5445331587394078,1.390947824716568,0.60383455991745,1.853158950805664,0.3407672938704491,0.010979394515355427,0.00996070683002472,0.31452083587646484,0.01431871384382248,1397.7947358377608,3.676363604774531,0.6584831423996531,0.8372089299724798,20.06617070317765,0.004046514428111433,0.5500000000000003,102.46620679964,38.24102071444193,11.875500583648682,3.338575387398402,1.3780900533994038,0.38225752055644985,1.3637943267822266,0.15124046603838603,0.1936956344048182,0.16793226699034372,0.08396613349517186,0.0808486004670461,217.19546404898168,24.530927233695984,8.910666482448578,4.039396465619405,2.451166382630666,0.9610496507088343,1.853158950805664,0.5264174849788347,0.1103160186608632,0.08192004422346748,0.31452083587646484,0.056778753201166786,0.9354886727810678
sensitivity,histogram_full,4,945051549759ea6236a169153311776e3155de00,2026-04-21T17:47:54.166797+00:00,1391.2016034862613,3.651536212920513,0.6180841011743944,0.7375118909778019,10.496264907192874,0.005693314497524719,0.7725000000000001,64.03877638348689,28.423836755752564,19.227267042795816,4.481786294778188,1.5397325108448665,0.3960570812225342,2.9675045013427734,0.15251038869222006,0.11994682947794597,0.0931265393892924,0.0465632696946462,0.050362626711527504,185.14091140031815,25.150717322031657,9.063398345311482,3.0141284386316936,2.917134745915731,0.7900363286336263,1.5942506790161133,0.4522922356923421,0.2085912068684896,0.10567266941070556,0.10549638271331788,0.06944286425908407,1358.8746449114255,3.629305986294313,0.5806467490171127,0.7100799842828719,9.357256596323072,0.005336483146802327,0.7183333333333337,55.56614569415494,20.227450959583123,16.967851526737213,3.2828040893872577,1.3404500179241101,0.35079564958810805,2.9675045013427734,0.13217868834733962,0.07286651064952215,0.054903273383776346,0.027451636691888173,0.033459397157033284,163.3469256579876,23.47849802017212,8.524876643021901,2.284179662664731,2.1597817359368006,0.6173332754770915,1.5942506790161133,0.3788938192526499,0.08241887211799621,0.06865210334459941,0.09699840923150381,0.048884573578834536,1421.1364000766978,3.673205545011579,0.6531579067018989,0.7685577573837755,11.740382695931984,0.006087980559206271,0.8266666666666669,72.907468029242,37.20630374391873,21.785273022651673,5.661413238545259,1.731274034678936,0.4406432412068049,2.9675045013427734,0.17231890087326368,0.17523028800884882,0.13907286127408344,0.06953643063704172,0.06763510912656782,210.619653703173,26.612318356831867,9.515566062927245,3.7792244799931844,3.7197584293286,0.9555107772350311,1.5942506790161133,0.5244138272603353,0.40244830667972564,0.148100715080897,0.11732253650824229,0.09272877156734466,0.9334137881739976
sensitivity,histogram_kinematic,0,945051549759ea6236a169153311776e3155de00,2026-04-21T17:44:14.041822+00:00,1144.9820620828016,3.1862838957659485,0.6136631833161388,0.7744011474044129,17.68029983637868,0.005199524606662912,0.7250000000000003,99.30045603095523,39.998589854086596,15.866580932371077,4.751519680023193,1.4565524016657183,0.38293206691741943,1.2357444763183594,0.13321068017713486,0.19332809986606722,0.15076887607574463,0.07538443803787231,0.06605409422228413,330.4503795812207,15.830970702632781,5.0048643389055805,2.5042369750238236,2.701186833843108,0.8828852330484698,0.8097316988052861,0.4466783692759852,0.14378541515719506,0.08750887840024886,0.36717653274536133,0.06077003479003906,1087.1240955294138,3.1485456303326127,0.5974764086509017,0.7546593672709043,16.904560078459284,0.005147619559093267,0.7250000000000002,94.48864096976637,37.15715144680392,14.08582335056797,4.145121366362417,1.292573739299851,0.3311628249383742,1.2357444763183594,0.11142320565639004,0.14154302747018876,0.10828592883002373,0.05414296441501187,0.05301256944094935,298.99826834023963,15.486492129295103,4.5835638280837765,2.078867358738376,2.0575570814071162,0.7379430572832785,0.7828950332057092,0.38748405287342685,0.05259367650555027,0.03647657056008616,0.36717653274536133,0.03173695533506332,1192.7165283479549,3.227006817444952,0.630903686811393,0.793274517950878,18.403166282063957,0.005265821223917798,0.7250000000000002,104.26482223339318,43.069821791495045,17.68412220554967,5.357296345695373,1.6175906197678658,0.4353737386003617,1.2357444763183594,0.15775604887354758,0.24756372647900735,0.195706689069348,0.097853344534674,0.08134719638093825,367.79721051978487,16.14826496185795,5.4316482615086334,2.9760151017096734,3.4872333866934615,1.032765987034767,0.8342493007259983,0.5123042400806181,0.25278143882751464,0.14405680779487856,0.36717653274536133,0.08992800712585448,0.8637538676446909
sensitivity,histogram_kinematic,1,945051549759ea6236a169153311776e3155de00,2026-04-21T17:44:29.098987+00:00,1167.807418340039,3.18364434187887,0.8052392064427142,0.8586945257824075,18.156061168876796,0.006420130713262204,0.8249999999999997,104.84754204353497,43.624335381292525,19.53508807766822,3.986365164479902,1.3223385330169433,0.388637492733617,1.9572534561157227,0.16243927324971846,0.18130713124429026,0.1260556367135817,0.06302781835679085,0.06833241831871771,307.7548889306284,15.703968448023643,5.459026413579141,2.717476221822923,1.756670828788511,0.7076963686173962,0.6155866115323959,0.4118184158878942,0.1020916969545426,0.03287592241840978,0.6536430235831968,0.026957927211638418,1100.826524877602,3.159892424555441,0.7850326363178588,0.8372414127921631,16.474823847801527,0.006413352830474042,0.8249999999999995,100.05059074914203,41.36875131668583,17.76802824697187,3.302384590333508,1.1934819990588774,0.3554810437463945,1.9572534561157227,0.14310008167259156,0.13672610184838696,0.09608283571658595,0.048041417858292974,0.056742341576084016,284.42030834594084,15.311948354782597,5.175895690533423,2.2788117583720915,1.246130116716508,0.5530499554449512,0.596147721429025,0.341568884638048,0.002116036415100099,0.002116036415100099,0.6382018673804498,0.00293865280766641,1216.1455305288346,3.209954099912769,0.823384294677777,0.8799414898151273,19.755918311423034,0.006426293475030395,0.8249999999999995,110.17119142259621,45.80754249941918,21.320566888009346,4.673711342965403,1.466404929901323,0.42482936324611786,1.9572534561157227,0.18150634741590868,0.23064379528645546,0.15738824144486457,0.07869412072243229,0.08016532101938802,336.94865447657725,16.120861804100773,5.704558936242134,3.230685898373204,2.3377740281243478,0.8560085869604541,0.6380048717221906,0.48473430525872013,0.294989739694903,0.08389285302931263,0.6613636016845703,0.061139565898526094,0.8630383240982259
sensitivity,histogram_kinematic,2,945051549759ea6236a169153311776e3155de00,2026-04-21T17:44:44.202027+00:00,1194.0429937387055,3.1673743904066494,0.6366434795571374,0.8310768057035886,14.120353950207717,0.003711480437826895,0.5749999999999998,118.6409335523363,35.9324523556617,12.642092766300324,4.195060083943028,1.4019558218217665,0.40414548304773146,1.5664043426513672,0.15527356440021145,0.134413234649166,0.09219251140471428,0.04609625570235714,0.05246515812412385,337.7928062715838,16.03732527455976,4.526435852050781,2.65149889838311,2.2657279352987967,0.8246595628799931,0.9855331144025249,0.5116943543957125,0.03708694827172064,0.031246985158612652,0.3356924057006836,0.02724384492443454,1153.9832233963618,3.1390299657317207,0.6027032296558401,0.8171299617758161,13.000392036072242,0.0037038275237286245,0.5749999999999996,110.58438637210357,33.13538030501335,12.128809146727287,3.6514354974992815,1.2572479297076502,0.36029943112404117,1.5664043426513672,0.13666897493024024,0.09743037377634357,0.0707951130405549,0.03539755652027745,0.04341452544735324,316.4920833837602,15.694585678654333,4.155176009285835,2.253592624971944,1.6148985943486613,0.6481499468126605,0.956488852347097,0.4241230466673451,0.014846106498472152,0.01288726483621905,0.3356924057006836,0.015036951726482761,1225.5086432591472,3.196314495955769,0.6665181311168906,0.8447722585578955,15.309673955169728,0.003720712066280025,0.5749999999999996,127.52541405920299,38.790950264469274,13.234395360177563,4.782902665292063,1.534429351168294,0.4485093578215568,1.5664043426513672,0.17561201232094917,0.17463694907003832,0.11357751296412559,0.056788756482062795,0.061202896987238235,362.0790537435201,16.355666189039905,4.867785564161116,3.0409653538657775,2.9543864057910056,1.0088518350355087,1.0106278757895193,0.6006998948512539,0.06408325549094906,0.05364995694929553,0.3356924057006836,0.03914698554623511,0.8586277838041874
sensitivity,histogram_kinematic,3,945051549759ea6236a169153311776e3155de00,2026-04-21T17:44:59.250644+00:00,1200.5799888744973,3.1894561002012036,0.6253600240024181,0.8127242866839388,19.295692476661173,0.004046514428111431,0.5500000000000002,99.24221772267934,36.30862998962402,13.84083338706724,2.8373493917526735,1.2321715835602052,0.34290424854524676,0.4267711639404297,0.1378317456091604,0.13892480634873913,0.12097521751157699,0.06048760875578849,0.06464988185513404,326.7747224107865,15.38355593527517,4.6742146707350205,3.092239741356142,1.575907907178325,0.6187274071478075,0.8500717839887065,0.37020054171162264,0.018735270346364668,0.01298738295032132,0.18732929229736328,0.01298738295032132,1174.1895803648156,3.16704883438232,0.5822712393461135,0.7893857385683073,18.615062624593424,0.004046514428111433,0.5500000000000003,95.82865608883722,34.14226017613565,12.478981363388801,2.3478173353979663,1.067601663643314,0.29941001255666055,0.4267711639404297,0.1206990823149681,0.08865139292132469,0.07779195597094875,0.038895977985474374,0.0471087061589764,307.0043940272062,15.02396411511206,4.311648536497547,2.5557583030193083,1.1707086324691773,0.49413472683198995,0.8267252306784353,0.31189615091969886,0.0,0.0,0.18732929229736328,0.003483372349892893,1225.2297057582973,3.210684712483179,0.6675016422963803,0.8338901615896241,19.985475497646505,0.004046514428111433,0.5500000000000003,102.3258694633451,38.44368896484375,15.234070261063113,3.3543158854207684,1.377992210344922,0.3812000620749689,0.4267711639404297,0.15546638417628506,0.19476248641167918,0.1656944772889537,0.08284723864447685,0.08444295006413613,347.73804072929966,15.738702037257532,4.997203936115388,3.6334614565295555,2.0304596791344305,0.7521044450421487,0.8699982243199502,0.4433288716500805,0.04862988379693801,0.033645260718560985,0.18732929229736328,0.02557261336234307,0.8646138047813511
